file,run,latency_ms,transcript,meta,reference,wer,model
pay_bill_07.wav,1,2464.4317000638694,My bills are due.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2464.424700010568}",my bills are due,0.0,whisper_greedy
pay_bill_07.wav,2,2389.888799982145,My bills are due.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2389.8814000422135}",my bills are due,0.0,whisper_greedy
pay_bill_07.wav,3,2356.933299917728,My bills are due.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2356.925700092688}",my bills are due,0.0,whisper_greedy
pay_bill_08.wav,1,2641.5186000522226,I want to pay off my entire balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2641.510899993591}",I want to pay off my entire balance,0.0,whisper_greedy
pay_bill_08.wav,2,2530.5743999779224,I want to pay off my entire balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2530.5670000379905}",I want to pay off my entire balance,0.0,whisper_greedy
pay_bill_08.wav,3,2509.9938000785187,I want to pay off my entire balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2509.9851000122726}",I want to pay off my entire balance,0.0,whisper_greedy
pay_bill_09.wav,1,2493.551900028251,I would like to make a payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2493.5436999658123}",I would like to make a payment,0.0,whisper_greedy
pay_bill_09.wav,2,2563.6287999805063,I would like to make a payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2563.6210999218747}",I would like to make a payment,0.0,whisper_greedy
pay_bill_09.wav,3,2494.480099994689,I would like to make a payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2494.4719000486657}",I would like to make a payment,0.0,whisper_greedy
pay_bill_10.wav,1,2436.682700063102,I'd like to pay my bill.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2436.6746000014246}",I'd like to pay my bill,0.0,whisper_greedy
pay_bill_10.wav,2,2388.272500014864,I'd like to pay my bill.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2388.2645999547094}",I'd like to pay my bill,0.0,whisper_greedy
pay_bill_10.wav,3,2419.6809000568464,I'd like to pay my bill.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2419.672599993646}",I'd like to pay my bill,0.0,whisper_greedy
